13,1430,3
14,54,19
14,94,8
15,68,5
15,75,15
15,139,9
15,346,8
15,364,5
15,370,15
15,423,9
15,442,8
15,484,9
15,633,8
15,813,9
15,891,4
15,896,6
15,971,9
15,1015,5
15,1021,15
15,1081,5
15,1091,3
15,1154,9
15,1167,9
15,1262,9
15,1475,4
15,1518,5
15,1737,5
15,1770,12
15,1819,12
15,1846,9
15,1896,5
15,1924,3
15,1933,9
15,2035,7
15,2083,6
15,2117,6
15,2125,14
15,2230,5
15,2262,9
15,2297,9
15,2402,9
15,2423,4
15,2510,9
15,2594,9
15,2656,9
15,2705,5
15,2711,15
15,2774,9
16,0,6
16,8,6
17,8,11
17,34,19
18,31,12
18,48,8
18,60,3
18,66,4
18,72,9
18,103,9
18,145,27
18,177,19
18,270,5
18,276,9
18,306,30
18,345,27
18,374,3
18,383,12
18,548,5
18,562,3
18,584,8
18,607,8
18,642,18
18,665,12
18,701,5
18,715,3
18,815,8
18,844,8
18,949,18
18,989,5
18,995,3
18,1027,5
18,1084,5
18,1128,5
18,1134,3
18,1221,3
18,1237,30
18,1269,3
18,1309,3
18,1331,3
18,1435,3
18,1498,18
18,1526,15
19,12,4
19,13,14
19,162,51
19,197,4
19,337,4
19,525,14
19,641,4
19,761,4
19,774,4
19,797,4
19,806,4
19,830,1
19,841,12
19,901,4
19,1081,4
19,1293,15
19,1430,4
19,1547,14
20,47,47
20,57,20
20,96,5
20,106,5
20,116,5
20,136,5
20,146,5
20,192,9
20,202,20
20,332,5
20,346,5
20,435,11
20,481,10
20,522,5
20,528,5
20,538,5
20,557,5
20,596,5
20,602,5
20,616,5
20,718,5
20,724,5
20,733,5
20,807,5
20,813,4
20,893,5
20,903,5
20,910,5
20,985,5
20,992,5
20,1086,5
20,1137,5
20,1161,5
20,1238,5
20,1301,10
20,1377,43
21,0,12
21,37,9
21,51,15
21,90,39
21,160,5
21,166,13
21,200,3
21,243,12
21,273,12
21,310,13
21,346,3
21,369,9
21,380,16
21,398,15
21,418,37
21,477,12
21,585,12
21,627,12
21,673,9
21,762,3
21,830,6
21,876,9
21,974,4
21,1004,12
21,1040,9
21,1154,12
21,1205,9
21,1247,9
21,1271,34
21,1439,9
21,1504,12
21,1545,25
21,1598,9
22,26,14
22,88,31
22,180,14
22,262,31
22,1424,31
23,12,16
23,32,30
23,80,19
23,100,56
23,197,30
23,229,3
23,244,16
23,300,26
23,331,18
23,360,10
23,414,3
23,431,7
23,444,3
23,466,16
23,507,17
23,547,19
23,640,3
23,717,16
23,763,19
24,93,4
24,98,5
24,244,4
24,249,5
24,326,4
24,428,4
24,438,6
24,457,4
24,467,5
24,1183,5
24,1455,5
24,1461,3
24,1627,5
25,1,28
25,41,26
25,75,8
25,97,12
25,111,2
25,119,28
25,149,3
25,193,6
25,250,19
25,301,27
25,358,26
25,418,8
25,432,3
25,580,3
25,584,8
25,776,8
25,819,15
25,1007,11
25,1019,5
25,1155,26
25,1222,3
25,1240,8
25,1290,12
25,1691,12
25,1708,3
25,1765,11
25,1819,3
26,41,13
26,135,3
26,173,11
26,233,18
26,310,11
26,341,13
26,412,23
26,646,8
26,668,11
26,804,3
26,884,11
26,1036,3
26,1249,4
26,1258,11
26,1275,3
26,1425,11
26,1722,11
26,1776,3
26,1793,11
27,14,30
27,83,12
28,25,15
28,61,15
28,78,2
28,150,3
28,174,4
28,186,8
28,269,19
28,298,24
28,324,2
28,388,8
28,441,3
28,453,5
28,491,15
28,569,3
28,759,15
28,795,3
28,836,3
28,840,15
28,981,2
29,65,8
29,80,23
29,116,11
29,199,8
29,244,11
29,402,17
29,452,29
29,483,4
29,635,8
29,696,11
29,782,11
29,1011,11
29,1047,4
29,1180,11
29,1322,17
29,1487,11
29,1582,12
29,1627,11
29,1775,11
29,1828,11
29,1908,11
29,2009,17
29,2189,8
30,11,6
30,18,9
30,44,6
30,52,4
30,94,5
30,108,6
30,119,4
30,354,4
30,360,6
30,553,5
30,613,6
30,864,6
30,1228,6
30,1315,19
30,1482,4
30,1639,6
30,1720,6
30,1802,4
31,19,10
31,75,27
31,129,10
31,155,27
31,184,3
31,190,3
31,301,10
31,349,28
31,428,10
31,640,8
31,663,4
31,790,10
31,824,10
31,923,4
31,963,3
31,1088,3
31,1092,4
31,1490,10
32,0,15
32,20,21
32,137,53
32,240,21
32,264,3
32,304,18
32,326,3
32,553,3
32,893,3
32,990,3
32,1238,15
32,1587,18
32,1769,3
32,1867,15
32,1887,3
34,22,18
34,41,5
34,231,27
34,260,5
34,268,20
34,398,3
34,407,7
34,724,7
34,753,5
34,763,5
34,799,4
34,805,5
34,824,5
34,848,7
35,51,7
35,142,7
35,719,6
35,806,6
35,1864,6
35,1886,15
36,68,3
37,43,20
38,0,3
38,49,29
38,158,29
38,189,3
38,226,3
38,261,3
38,396,3
38,405,20
38,427,13
38,446,12
38,499,21
38,927,3
39,70,26
40,0,6
40,17,4
40,52,7
40,64,11
40,79,21
41,29,18
41,48,18
41,103,18
41,126,26
41,697,4
41,703,4
41,747,42
41,860,4
41,1051,22
41,1247,40
41,1289,4
41,1296,17
41,1315,33
41,1350,17
41,1369,14
41,1389,32
42,1,6
42,32,9
42,41,8
42,63,17
42,119,17
42,138,5
42,190,23
42,245,18
42,288,5
42,317,6
42,389,5
42,466,5
42,485,6
42,533,8
42,547,9
42,567,5
42,645,5
42,791,8
42,847,6
42,878,5
42,985,6
42,1062,11
42,1099,7
42,1166,6
42,1221,20
42,1274,11
42,1287,33
42,1429,6
42,1440,5
42,1656,5
43,62,29
43,150,8
43,215,29
43,339,17
43,361,9
43,413,11
43,447,8
43,457,19
43,497,14
43,625,18
43,671,8
43,681,22
43,958,17
43,1010,8
43,1068,22
43,1155,37
43,1349,22
43,1410,17
44,1,12
44,58,8
44,136,8
44,161,12
44,236,25
44,263,2
44,283,8
44,298,5
44,312,3
44,330,5
44,358,21
44,443,8
44,508,22
44,604,8
44,624,12
44,676,10
44,724,24
44,826,4
44,890,4
44,896,4
44,942,4
44,952,5
44,979,32
44,1089,8
44,1139,31
45,0,5
45,29,23
46,71,4
46,95,9
46,154,4
46,172,5
46,217,10
46,263,4
46,279,18
46,400,4
46,549,5
46,950,11
46,1497,18
46,1567,18
47,28,25
47,55,13
47,139,32
47,177,18
47,197,13
47,217,9
47,235,8
47,329,13
47,349,28
47,508,16
47,776,7
47,785,6
47,793,7
47,806,7
47,992,18
47,1042,25
47,1252,54
48,537,27
48,566,3
48,590,28
48,620,6
48,721,5
48,751,3
48,926,4
48,1078,4
48,1193,7
48,1205,8
48,1388,3
48,1466,5
48,1472,6
48,1573,6
48,1609,3
48,1949,15
48,1973,8
48,2019,13
48,2037,6
48,2045,22
48,2247,6
49,22,17
49,41,4
49,80,4
49,233,5
49,239,16
49,260,9
49,725,4
49,1046,8
49,1101,4
49,1199,4
49,1264,4
49,1273,5
49,1310,4
49,1316,17
50,1,21
50,128,3
50,181,6
50,196,5
50,398,4
50,433,3
50,458,3
50,542,3
50,649,21
50,672,3
50,731,3
50,740,5
50,843,3
50,913,3
50,966,3
50,975,4
50,1034,9
50,1086,3
50,1100,3
50,1158,3
50,1188,3
51,30,3
51,67,30
51,153,26
51,181,3
51,211,30
51,243,3
51,369,3
51,476,3
51,505,9
51,614,14
51,997,3
52,17,7
52,50,22
52,107,10
52,136,8
52,151,14
52,166,7
52,214,11
52,257,22
52,283,8
52,297,20
52,355,8
52,369,23
52,413,22
52,446,17
52,523,12
52,656,13
52,735,7
52,768,21
52,825,14
52,881,11
52,896,21
52,921,8
52,935,14
52,976,7
52,1053,11
52,1069,12
52,1163,21
52,1354,11
52,1500,21
52,1554,16
52,1827,7
52,1860,21
52,1900,8
52,1914,14
53,50,6
53,58,5
53,68,4
53,121,18
53,324,6
53,418,32
53,464,13
53,521,11
53,709,8
53,728,41
53,834,19
53,855,6
53,889,3
53,893,3
53,921,28
53,951,5
53,979,7
53,987,7
53,1011,4
53,1376,11
53,1496,6
53,1842,4
53,1850,5
53,1877,8
54,90,3
54,105,21
54,128,2
54,175,2
54,207,3
54,371,2
54,521,2
54,524,7
54,546,2
54,554,4
54,587,2
54,744,2
54,752,4
54,797,3
54,815,24
54,869,3
54,919,3
54,981,3
54,1026,6
54,1184,6
54,1222,3
54,1299,6
54,1324,2
55,13,17
56,76,27
56,104,18
56,127,27
56,536,27
57,29,41
57,135,7
57,143,8
57,220,5
57,226,47
57,284,10
58,19,20
58,215,18
58,245,20
58,327,22
58,376,60
58,634,20
58,665,24
58,700,27
58,791,14
58,810,37
58,851,20
58,940,20
58,993,7
58,1031,21
58,1053,8
58,1154,20
58,1205,27
58,1248,8
58,1313,20
59,57,5
59,63,12
59,82,12
59,119,8
59,229,8
59,341,6
59,466,5
59,472,12
59,621,5
59,707,18
59,851,11
59,935,3
60,48,5
60,68,35
60,104,35
60,141,3
60,151,20
60,198,5
60,257,42
60,382,5
60,436,8
60,450,3
60,467,19
60,798,47
60,811,22
60,847,4
60,877,3
60,881,7
60,914,4
60,1194,3
60,1198,7
60,1380,3
60,1384,8
60,1430,15
60,1466,3
60,1470,8
60,1563,5
60,1594,19
60,1656,5
60,1709,3
61,254,36
61,293,50
61,467,50
61,1026,21
62,1,27
62,31,33
62,32,43
62,131,18
62,174,9
62,274,53
62,309,6
62,416,17
62,504,9
62,533,22
62,583,6
62,599,18
62,645,18
62,743,17
62,796,9
62,835,18
62,939,9
62,964,4
62,1066,15
62,1083,3
62,1116,6
62,1170,6
62,1215,6
62,1250,21
62,1377,21
62,1463,18
62,1543,9
62,1678,8
62,1695,6
62,1702,21
62,1781,6
62,1897,6
62,1904,21
62,2134,18
62,2167,6
62,2208,18
62,2247,6
62,2304,6
62,2436,6
62,2494,6
62,2563,17
62,2661,6
62,2758,27
62,2871,9
62,2930,18
62,2978,6
63,13,7
63,27,41
63,48,21
63,86,17
63,108,8
63,117,41
63,160,4
63,181,15
63,217,28
63,275,21
63,298,17
63,320,22
63,377,8
63,442,4
63,655,8
63,722,4
63,829,4
63,907,4
63,1037,7
63,1185,4
63,1228,8
63,1258,6
63,1283,13
64,1,15
64,112,8
64,126,15
64,299,3
64,696,8
64,962,25
64,1193,3
65,68,11
65,87,19
65,111,28
65,140,28
65,170,3
65,180,14
65,228,19
65,249,3
65,260,5
65,271,5
65,286,5
65,292,3
65,372,3
65,412,3
65,519,3
65,611,11
65,635,3
65,690,5
65,696,3
65,746,13
65,776,3
65,849,3
66,1,7
66,2,31
66,99,31
66,107,9
66,132,3
66,162,3
66,172,28
66,274,3
66,353,3
66,357,7
66,381,5
66,454,7
66,596,7
66,608,9
66,645,7
67,16,28
67,121,5
67,158,28
67,188,3
67,249,7
67,285,29
67,376,3
67,443,16
67,499,8
68,1,31
68,40,10
68,57,31
68,120,15
68,148,40
68,203,10
68,240,12
68,330,10
68,393,7
68,467,7
68,490,7
68,534,10
68,705,10
68,861,31
69,53,18
69,124,44
69,189,22
69,679,5
70,130,9
70,683,25
70,710,3
70,719,22
70,916,3
71,1,24
71,86,5
71,137,8
71,165,24
71,191,3
71,245,24
71,336,5
71,347,3
71,379,3
71,517,5
71,528,3
71,550,13
71,595,13
71,687,3
71,744,5
71,755,3
71,801,5
71,829,3
71,1083,5
71,1117,3
71,1174,5
71,1250,8
71,1297,3
71,1347,21
71,1556,5
71,1567,3
71,1623,13
72,27,4
72,33,3
72,37,6
72,45,6
72,59,5
72,84,5
72,91,6
72,165,4
72,171,3
72,176,6
72,192,5
72,237,5
72,243,6
72,330,5
72,473,4
72,487,6
72,503,3
72,516,4
72,617,3
72,655,14
72,694,4
72,842,5
72,945,6
72,1053,4
72,1127,6
72,1168,6
72,1264,12
72,1366,6
72,1456,6
73,1,17
73,22,5
73,55,13
73,69,8
73,79,13
73,94,3
73,103,37
73,160,23
73,220,3
73,323,20
73,345,5
73,374,3
73,378,8
73,405,5
73,438,3
73,442,8
73,581,3
73,585,8
73,822,5
73,870,8
73,988,3
73,992,8
73,1017,5
73,1122,5
73,1193,3
73,1197,8
73,1214,8
73,1292,5
73,1310,8
73,1352,5
73,1528,8
73,1644,3
73,1648,8
74,24,3
74,28,8
74,139,3
74,143,8
75,39,20
75,75,8
75,106,20
75,241,4
75,258,6
75,289,15
75,317,13
75,420,8
75,446,39
75,493,21
75,525,15
76,15,5
76,44,5
76,50,21
76,73,7
76,231,10
76,358,5
76,394,7
76,718,6
76,736,7
76,803,5
76,855,6
76,888,12
76,1021,6
76,1144,5
76,1261,6
76,1378,5
76,1472,6
76,1479,7
77,0,13
77,52,27
77,156,13
77,171,20
77,193,2
77,239,36
77,277,5
77,303,2
77,559,2
77,592,1
77,615,10
77,631,2
77,718,10
77,870,10
77,1021,5
77,1037,2
77,1044,5
77,1059,1
77,1084,10
77,1118,10
77,1134,5
77,1296,9
77,1375,20
77,1440,2
77,1443,4
77,1456,5
77,1462,5
77,1517,10
77,1543,9
78,44,10
78,69,6
78,110,9
78,182,10
78,197,20
78,232,20
78,254,2
78,263,26
78,352,3
78,357,9
78,407,2
78,555,6
78,625,1
78,649,1
78,822,5
78,832,5
78,923,10
78,988,7
78,1118,10
78,1132,5
78,1138,13
78,1198,10
78,1372,10
78,1453,10
78,1559,9
78,1607,2
78,1628,10
78,1739,1
78,1753,10
78,1787,10
79,2,23
79,28,16
79,44,12
80,1,20
80,46,18
80,64,8
80,86,18
80,106,2
80,123,21
80,179,32
80,380,5
80,426,20
80,578,24
80,688,2
80,733,8
80,754,14
80,770,3
80,882,2
80,885,8
80,905,3
80,909,8
80,998,27
80,1092,13
80,1149,2
80,1208,4
80,1258,2
80,1459,2
80,1462,8
80,1495,3
80,1582,2
80,1585,8
80,1606,3
80,1624,2
80,1627,8
80,1778,8
80,1792,2
80,1821,4
80,1901,2
80,2038,24
80,2110,8
80,2252,8
81,1,23
81,121,23
81,262,23
81,329,23
81,408,14
81,578,23
81,633,14
81,749,14
81,858,23
81,989,23
81,1052,14
81,1155,24
81,1266,24
81,1322,23
82,52,14
82,82,5
82,94,9
82,215,3
82,219,7
82,242,5
82,292,1
82,323,9
82,382,5
82,438,5
82,602,5
82,708,1
82,734,1
82,761,3
82,765,7
82,804,9
82,1013,1
82,1059,1
82,1387,5
82,1658,10
82,1772,1
83,16,16
83,34,22
83,62,13
83,90,16
83,163,15
83,183,19
83,326,37
83,365,6
83,414,16
83,496,3
83,646,23
83,679,10
83,691,11
83,876,16
83,894,22
83,922,13
84,28,3
84,36,3
84,46,27
84,73,5
84,110,26
84,172,30
84,206,6
84,220,5
84,328,20
84,349,3
84,353,5
84,369,27
84,426,10
84,438,5
84,596,8
84,626,10
84,848,3
84,855,3
84,925,4
84,1148,3
84,1156,3
84,1165,4
84,1252,3
84,1260,3
84,1269,5
84,1341,10
84,1360,8
84,1433,5
84,1552,3
84,1556,5
85,112,3
85,372,5
85,382,5
85,421,6
85,432,6
85,672,4
85,686,6
85,732,4
85,771,4
85,785,4
85,864,4
85,897,4
85,945,4
85,1013,4
85,1117,4
86,0,54
86,131,54
86,188,5
86,202,17
86,459,18
86,597,5
86,1192,38
87,19,27
87,89,56
87,147,66
87,367,16
87,434,27
87,464,12
87,479,14
87,500,9
87,542,16
87,1077,16
87,1165,14
88,66,17
88,193,5
88,228,13
88,348,17
88,418,5
88,491,17
88,690,17
88,758,5
88,803,17
88,905,5
88,926,17
88,997,6
88,1078,17
88,1140,17
88,1348,5
88,1465,13
89,56,21
89,139,5
89,261,21
89,284,3
89,337,28
89,413,6
89,424,22
89,659,3
89,671,3
89,973,3
89,1044,3
90,22,9
90,47,5
90,69,8
90,84,14
90,184,11
90,216,8
90,230,14
90,246,2
90,413,11
90,483,39
90,592,9
90,609,5
90,687,5
90,754,8
90,768,2
90,787,5
90,888,21
90,1079,2
91,20,4
91,101,24
91,125,8
91,161,4
91,180,24
91,206,3
91,248,16
91,266,6
91,277,17
91,310,3
91,314,8
91,532,8
91,677,3
91,745,3
91,749,8
91,781,24
91,828,4
91,851,7
91,1019,4
91,1090,3
91,1094,8
91,1141,3
91,1168,4
91,1350,4
91,1502,3
91,1622,3
92,0,18
92,133,18
92,153,2
92,249,22
92,311,5
92,320,2
92,386,2
92,641,2
92,644,13
92,1515,2
92,1518,15
93,29,1
93,52,5
93,86,5
93,108,5
93,162,23
93,353,5
93,420,13
93,445,23
93,469,7
93,562,1
93,573,5
93,637,5
93,660,5
93,693,7
93,752,5
93,786,1
93,874,5
93,1110,10
93,1181,1
93,1195,5
93,1232,10
93,1358,1
93,1383,5
93,1447,5
93,1588,7
93,1710,5
93,1739,1
93,1759,5
93,1840,5
93,1860,5
93,1897,5
93,1970,5
94,1,12
94,15,14
94,31,19
94,52,13
94,67,13
94,82,9
94,100,23
94,125,26
94,174,14
94,225,8
94,281,9
94,292,16
94,310,12
94,324,14
94,340,19
94,361,13
94,376,6
94,384,14
94,400,13
94,422,18
94,442,26
94,480,8
94,593,14
95,30,17
95,31,25
95,75,5
95,99,31
95,118,3
95,141,5
95,342,3
95,703,3
95,767,5
95,853,5
95,995,3
95,1009,5
95,1099,5
95,1244,22
96,0,16
96,68,16
96,97,16
96,128,39
96,294,20
96,320,13
96,336,25
96,368,9
96,673,16
97,14,17
97,190,8
97,974,13
97,992,13
97,1449,8
98,0,4
98,159,13
98,177,12
98,208,2
98,220,37
98,378,4
98,409,3
98,553,4
98,705,4
98,733,5
98,974,4
98,1183,13
98,1200,13
98,1236,2
98,1248,37
99,70,15
99,157,28
99,185,8
99,195,15
99,212,4
99,250,28
99,280,3
99,288,18
99,439,4
99,510,3
99,514,8
99,1332,8
99,1356,3
99,1578,4
99,1876,15
100,36,4
100,41,5
100,65,18
100,136,6
100,156,8
100,245,18
100,269,4
100,274,5
100,318,3
100,378,5
100,414,17
100,467,27
100,496,3
100,664,4
100,669,5
100,683,18
100,718,6
100,768,8
100,862,4
100,867,5
100,915,6
100,1035,6
100,1299,3
100,1438,6
100,1614,4
100,1619,5
100,1677,18
100,1710,4
100,1715,5
100,1744,5
100,1884,17
101,57,29
101,88,29
101,119,5
101,143,26
101,394,5
101,542,34
101,587,5
101,598,31
101,788,5
101,847,5
101,867,39
101,1301,5
101,1559,39
101,1853,5
101,1869,36
102,11,5
102,43,3
102,159,3
102,284,5
102,291,4
102,403,9
102,414,4
102,453,4
102,529,4
102,561,10
102,584,4
102,607,3
102,630,5
102,702,11
102,739,6
102,754,10
102,841,4
102,857,4
102,903,4
102,963,4
102,1021,1
102,1042,4
102,1056,1
102,1077,4
102,1100,4
102,1136,4
102,1162,1
102,1210,5
102,1216,6
102,1231,10
102,1269,5
102,1285,10
102,1300,7
102,1390,4
102,1406,4
102,1416,5
102,1497,5
102,1531,4
102,1626,3
102,1672,5
102,1713,3
103,50,3
103,83,42
103,126,19
103,268,5
103,328,5
103,334,8
103,551,19
103,620,35
103,679,3
103,1020,3
103,1253,8
103,1282,3
103,1430,3
103,1483,6
103,1644,6
103,1725,3
104,57,20
104,144,31
104,176,4
104,237,24
104,530,29
105,23,5
105,123,10
105,133,8
105,143,10
105,159,15
105,231,8
105,283,6
105,422,10
105,850,10
106,52,8
106,67,23
106,250,8
106,285,23
106,337,5
106,356,23
106,387,5
106,408,14
106,733,8
106,849,8
106,1061,5
106,1084,5
106,1115,5
106,1180,16
106,1207,5
106,1331,8
106,1479,8
106,1582,8
106,1637,25
106,1688,8
106,1894,8
106,1908,38
106,1996,8
106,2211,8
106,2238,14
107,7,9
107,29,26
107,240,6
107,604,5
107,639,17
107,702,6
107,800,9
107,847,6
107,897,21
107,951,9
107,1009,6
107,1088,9
107,1220,38
107,1260,3
107,1332,5
107,1405,11
107,1442,9
107,1453,9
107,1582,6
107,1621,5
107,1668,5
107,1764,9
107,1792,5
107,1947,9
107,2015,4
107,2056,6
107,2078,39
107,2122,25
107,2236,9
107,2262,9
107,2394,6
108,174,13
108,397,4
108,420,6
108,482,13
108,519,4
108,591,13
108,634,4
108,639,4
108,729,4
108,904,4
108,995,4
108,1007,4
108,1174,4
108,1412,4
108,1434,4
108,1668,13
108,1729,4
108,1734,4
109,0,31
109,36,24
109,181,24
109,208,3
109,217,8
109,230,18
109,267,10
109,341,24
109,368,3
109,392,10
109,417,18
109,438,12
109,457,11
109,635,10
109,679,3
109,744,3
109,751,3
109,808,22
109,838,29
109,921,12
109,984,41
109,1229,14
109,1275,10
109,1297,3
109,1392,3
109,1400,10
110,15,26
110,98,26
110,126,2
110,197,2
110,297,24
110,348,4
110,368,19
110,389,8
110,399,13
110,414,9
110,428,9
110,484,4
110,564,4
110,701,2
110,788,7
110,819,2
110,899,4
111,4,16
111,174,67
111,243,4
111,294,16
111,391,5
111,404,5
111,468,6
111,475,16
111,521,5
111,527,16
111,567,6
111,574,16
111,733,3
111,761,4
111,785,16
111,846,6
111,865,3
111,878,5
111,943,5
111,976,16
111,1229,16
112,10,3
112,14,4
112,30,4
112,39,24
112,68,26
112,139,5
112,156,8
112,184,4
112,199,4
112,275,7
112,288,17
112,311,13
112,326,4
112,351,7
112,364,26
112,392,3
112,402,12
112,422,7
112,441,21
112,470,4
112,544,3
112,552,4
112,572,4
112,577,4
112,641,4
112,659,4
112,714,4
112,733,4
112,745,3
112,786,4
112,831,4
112,843,4
112,865,4
112,870,4
112,980,4
112,1075,3
112,1124,4
112,1172,4
112,1213,4
112,1282,4
112,1287,4
112,1310,4
112,1370,4
112,1414,3
112,1491,4
112,1503,4
112,1540,24
113,73,7
113,87,17
113,132,8
113,156,3
113,172,19
113,203,30
113,413,8
113,481,7
113,795,17
114,36,5
114,42,8
114,89,5
114,95,8
114,131,4
114,136,5
114,333,5
114,547,6
114,623,19
114,673,5
114,782,2
114,861,5
114,1007,5
114,1073,4
114,1275,5
114,1349,5
115,80,18
115,142,16
115,160,18
115,229,16
115,272,16
115,316,10
115,343,5
115,423,16
115,456,16
115,787,5
116,22,6
116,30,4
116,36,7
116,45,5
116,55,5
116,97,5
116,151,5
116,219,2
116,347,55
116,404,6
116,530,6
116,552,5
116,558,55
116,690,5
116,715,6
116,907,4
116,913,7
116,925,5
116,1058,6
116,1066,4
116,1072,7
116,1081,5
116,1091,5
116,1252,5
116,1315,5
117,58,5
117,64,5
117,70,7
117,93,5
117,113,7
117,134,5
117,140,5
117,146,7
117,225,16
117,272,11
117,371,9
117,635,15
117,756,9
117,826,14
117,896,1
117,947,5
118,0,21
118,126,28
118,206,6
118,518,5
119,0,16
119,82,29
119,111,4
119,212,16
119,230,4
119,336,8
119,405,6
119,491,3
119,575,21
119,631,4
119,650,8
119,702,4
119,790,29
119,820,3
119,831,4
119,876,4
119,934,4
119,1057,8
119,1126,4
119,1132,7
119,1188,4
119,1231,4
119,1301,3
119,1314,5
119,1367,4
119,1399,4
119,1463,4
119,1481,6
119,1497,4
119,1508,12
119,1526,4
119,1599,4
119,1674,13
119,1775,7
119,1787,5
119,1866,4
119,1889,4
119,1906,5
119,1942,4
119,2188,4
119,2215,12
119,2265,3
119,2413,34
120,52,3
120,106,3
120,146,21
120,171,5
120,177,15
120,248,3
120,447,3
120,534,3
120,577,5
120,689,5
120,844,3
120,916,14
120,990,3
121,87,20
121,140,5
121,151,6
121,201,4
121,228,4
121,252,9
121,285,14
122,171,8
122,422,8
122,463,3
122,506,16
122,524,27
122,553,3
122,660,3
122,665,3
122,701,3
123,1,35
123,69,16
123,137,4
123,142,5
123,181,5
123,187,7
123,202,42
123,246,4
123,305,16
123,347,4
123,502,16
123,562,4
123,705,4
123,772,18
124,26,9
124,128,9
124,331,8
124,350,23
124,392,12
124,478,9
124,775,62
124,891,9
124,1114,17
124,1160,9
124,1190,12
124,1221,9
124,1519,22
124,1702,20
124,1733,9
124,1990,12
125,30,5
125,45,17
126,94,3
126,98,5
126,109,3
126,113,5
126,142,27
126,171,3
126,223,3
126,329,3
126,423,19
126,473,3
126,532,3
126,815,3
126,978,3
126,1146,3
127,28,5
127,231,5
127,692,5
127,869,5
127,904,10
127,1102,3
127,1500,5
128,4,23
128,140,23
128,231,31
128,265,3
128,314,54
128,466,52
128,769,3
128,1497,3
128,1856,25
128,1886,3
129,107,43
129,151,6
129,168,51
129,249,7
129,424,17
129,517,14
129,632,15
129,760,5
129,1032,14
129,1200,14
129,1287,14
129,1747,7
129,1837,14
129,1975,14
129,2115,17
130,0,3
130,18,4
130,35,11
130,59,4
130,121,26
130,149,2
130,165,28
130,197,4
130,231,2
130,234,8
130,345,3
130,378,3
130,453,3
130,465,20
130,525,3
130,541,4
130,606,3
130,633,12
130,696,3
130,723,4
130,778,3
130,803,4
130,829,11
130,852,3
130,913,4
130,935,4
130,982,3
130,1023,4
130,1051,3
130,1108,4
130,1163,20
130,1262,2
130,1288,4
131,73,13
131,74,21
131,96,32
131,144,37
131,554,8
131,587,52
131,641,4
131,646,3
131,895,16
131,1025,8
131,1100,3
131,1219,8
132,14,3
132,190,2
132,327,3
132,341,11
132,612,3
132,942,3
132,1007,8
132,1160,7
132,1377,3
133,74,6
133,81,3
134,4,6
134,21,5
134,31,23
134,78,16
134,109,13
134,181,18
134,229,14
134,290,5
134,316,5
134,335,14
134,374,23
134,420,5
134,429,6
134,457,6
134,467,5
134,531,5
134,574,6
134,616,6
134,670,10
134,720,5
134,727,5
134,738,5
134,776,5
134,891,5
134,1084,5
134,1122,3
134,1187,5
134,1256,5
134,1297,23
134,1354,5
134,1406,23
134,1505,22
134,1531,4
134,1608,22
134,1634,6
135,1,21
135,32,19
135,68,28
135,98,3
135,108,23
135,224,19
135,245,3
135,344,3
135,348,8
135,399,3
135,414,13
135,439,10
135,478,7
135,492,7
135,609,3
135,854,3
136,13,10
